Country Name,Country Code,Series Name,Series Code,2025 [YR2025],2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Euro area,EMU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,5.40186008376873,5.52295041310514,6.07195738358754,6.19991469696055,5.81407530719613,6.48602962527098,6.81853132909868,7.01273577131663,7.00301910579466,7.03426116556058,6.89747143973225,7.25259883158961,7.44581645304157,7.5778267644778,7.81274677656889,7.58812570942578,8.25408072494695,8.49458702961589,8.61344641173068,8.69181336919018,8.76920646534204,8.76989286099687,8.60677531449189,8.63485379417168,8.52236548959756,8.47827522880953,8.58072998279786,8.46036553532867,8.56584698845977,8.4116545036342,8.28150846337186,8.31271329452309,8.52036932168613,8.87533413548167,8.92493082994558,9.0415499783536,8.93043309244838,8.91916994058991,8.8708560706159,8.90653569786921,8.93494868737059,8.90599743516136,8.96933427259455,9.30543500266852,9.7345656672263,10.0160663880363,9.65816640104368,9.36697184333029,9.58122196705368,8.98375484047101,9.44957282498769,9.65396761207594,9.1890149082792,8.84637098110748,8.85640914461928,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,6.2493,6.2785,6.3843,6.6062,7.4225,7.6789,7.4991,8.445,8.3583,8.1619,7.8847,7.6012,7.5394,6.6839,7.474,7.0943,6.9293,7.3179,7.0272,7.7236,8.7142,8.3417,8.1401,8.3009,8.1487,8.445,8.141,8.3042,8.4297,8.2262,8.3738,7.1999,6.8978,8.9599,9.2096,10.6633,10.9356,10.9529,11.4245,10.6151,10.098,10.1654,9.9935,10.2361,10.1001,10.5268,9.8647,9.0328,8.9372,8.5267,8.1182,8.6281,8.6281,8.6281,8.6281,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,343.3148,339.0046,366.2981,409.141,400.5838,404.4063,410.2128,416.9175,419.9682,416.3735,394.4083,461.6269,449.0554,438.9942,500.0167,480.8105,495.0261,455.2657,523.7758,530.7492,531.9611,534.5261,518.4529,544.0458,513.0624,530.053,544.9727,545.2544,582.4891,529.5798,517.4069,548.2392,546.112,581.7288,559.763,554.2158,589.8585,636.21,643.8786,631.3585,608.7271,591.0338,597.6365,623.7558,661.4151,706.7352,687.9747,653.0008,669.4256,641.335,644.0112,701.3185,663.2353,623.1145,619.1026,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,121.7039,123.923,130.698,131.9579,124.3144,142.441,148.3848,141.2566,136.561,142.3393,133.3481,136.1147,142.0491,144.3952,149.5241,137.7208,155.4345,161.2656,155.0269,151.943,153.6291,151.411,151.0787,150.8145,157.1376,151.1306,160.3967,157.2695,160.6035,162.618,163.8608,162.4401,161.902,179.6098,173.6638,174.1424,165.8565,163.1953,165.883,168.9611,174.0212,174.6358,170.0751,180.468,190.9815,187.9979,180.0279,184.4365,193.6769,184.8556,195.9449,192.3886,186.587,182.2224,182.818,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,261.0041,264.48,281.4067,304.0861,276.3863,287.2771,297.5795,294.8085,298.67,294.2957,296.0242,306.7834,312.6245,324.0957,325.96,300.0604,359.458,371.8063,370.6313,384.491,388.5827,405.0694,393.5527,403.335,403.5679,394.0245,404.7686,414.2313,403.847,410.0122,413.0789,403.7234,425.1735,452.7453,486.0924,532.6899,525.2609,516.878,515.4658,548.5359,548.0476,544.8001,547.8365,593.0165,631.8761,679.0736,658.2463,655.1163,665.3921,647.8886,726.0195,724.5073,688.2369,683.4413,731.5754,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,153.103,151.233,153.7324,166.1199,158.0767,164.9898,166.0081,169.8665,166.6897,165.7425,166.5071,163.9264,174.2582,183.0732,186.3649,173.8744,201.379,212.2481,206.8932,204.6192,205.3448,198.3339,192.8616,194.9357,198.5806,194.0575,193.3918,185.9286,181.3284,182.0515,178.8217,172.0977,181.2638,188.1089,196.6756,204.9773,206.6321,197.6169,193.7459,196.9064,204.6118,205.3195,204.1984,214.8462,222.4143,234.4325,226.0378,222.6068,225.8625,207.7012,220.9125,226.5179,226.9966,207.0039,207.4787,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,413.5901,454.7918,580.089,560.0431,522.5162,614.5149,707.7548,766.7298,764.6527,784.0961,768.4233,815.5217,867.956,870.1161,879.8733,859.5701,937.9968,998.3185,970.6444,974.0578,972.1884,960.6951,932.1317,899.1714,885.9262,869.1673,877.8104,860.2601,871.9928,872.9199,843.9248,836.2077,874.6216,905.0876,906.5638,904.3441,853.2302,846.3653,836.0225,835.7019,854.5726,870.3932,885.6451,894.8649,919.0784,894.4272,844.4711,803.0069,831.9108,728.4732,767.2689,746.1075,688.2453,654.122,614.2406,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,630.9101,625.7584,633.0403,613.0455,564.2847,667.0239,662.8086,665.8225,661.4727,650.1558,640.7905,636.214,638.5481,665.5742,670.8512,676.6261,701.6275,721.0363,719.321,713.202,717.8935,704.4401,696.3607,689.1439,677.9549,674.637,659.6542,632.7297,624.2824,610.5072,601.2495,599.321,590.8664,575.8179,565.279,542.3978,524.4978,491.9879,473.6221,452.704,448.6963,438.5393,433.7259,431.3107,436.3969,434.0621,415.7875,392.2211,378.9378,357.9192,344.3799,353.6106,331.1378,312.2122,294.6459,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,1.8476,1.8882,1.9134,2.0704,1.9705,2.1336,2.1236,2.1048,2.0555,2.1656,2.0972,2.0975,2.3257,2.1838,2.0723,1.9239,2.1396,2.1089,2.155,2.1581,2.1593,2.1466,2.1393,2.011,1.9536,1.8945,1.8748,1.8437,1.9439,1.9454,1.9867,1.9246,1.9538,1.8766,1.8373,1.8276,1.8105,1.7934,1.7761,1.7594,1.7421,1.7247,1.7074,1.6908,1.6748,1.6586,1.6432,1.6272,1.6111,1.593,1.5688,1.5432,1.5166,1.4911,1.4665,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,932525035,928566925,924805070,924267385,924375980,923660463,921929161,918415818,915063823,911578015,907526485,903560070,899906171,896514509,893009594,890990370,887741127,884224673,880656346,878166933,875563919,873069464,870529446,868234843,866590696,865392479,864306932,863317613,862335057,861073426,859504754,857724587,855554222,852664501,849169385,845290252,840881507,835601588,830294806,825034696,819874111,814856984,809947364,805247476,800542417,795362835,789862141,784556247,779117798,773619713,768080678,762546552,756775460,750728655,744432963,738724073,733044421,726634174,720146318,713443573,706683416,699058435,691189404,683341199,675548634,667887356
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,6082.4021,6069.0815,6270.5723,6487.2364,6047.0781,6422.6705,6586.5536,6578.0022,6492.8909,6485.7592,6498.1638,6773.0691,6930.2772,6994.8748,6978.9201,6689.7139,7232.7861,7320.2365,7314.5716,7194.1477,7206.7729,7189.936,6946.815,6949.6742,6906.3139,6833.8258,6865.1409,6856.811,7093.0358,7092.362,7129.3623,7507.6178,7940.3907,8440.5408,8595.6449,8400.3483,8392.9992,8334.9047,8172.7876,8048.0562,7954.4804,7894.6584,7877.3403,7967.9392,8193.565,8231.3578,7996.7613,7668.6992,7607.5799,7236.3643,7202.4266,7184.1954,6803.6762,6537.1372,6524.7775,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,6.61623076737496,6.6297580426646,6.85482239935502,7.0922837354562,6.6167455075942,7.04139138576711,7.24932413163467,7.26694645380688,7.20080851277939,7.22573350402057,7.27217510271339,7.61128185120956,7.81794465668212,7.92228943715823,7.92280229585391,7.62289467853445,8.27516075856126,8.40985851496313,8.42774247217405,8.31420714903516,8.35307533496453,8.35827816230675,8.09738684259982,8.11616229728235,8.07673509027769,8.00298263799652,8.05118482433871,8.05208886143152,8.34178875534598,8.35615479841559,8.41701770029294,8.88588698109091,9.42980732333964,10.0649550218885,10.3007856849805,10.1197634708417,10.1751167954524,10.1693996975472,10.0352326492114,9.94428891897707,9.88911941898177,9.87412071340338,9.90981974303336,10.0825279048142,10.4353849009509,10.5544853338953,10.322715333703,9.9680248860118,9.95854737811068,9.54057693613107,9.56449789839579,9.61284566451063,9.17702562841439,8.89205887089208,8.94374821893402,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,25.091,25.3417,25.9955,26.1411,30.5257,28.6979,27.0551,27.9472,29.1097,26.895,25.7036,26.0655,25.7087,24.0935,23.8038,23.6645,22.0436,21.473,19.8245,19.7233,20.6688,20.1942,19.0776,20.2609,19.9962,20.3618,19.5638,21.0107,21.9082,21.6223,22.3671,23.0555,23.0694,26.163,29.1596,33.501,36.3683,36.8183,37.5603,36.9127,36.3622,37.3341,35.7829,35.7414,35.1456,34.7561,33.6433,31.3378,30.0058,29.1167,27.2997,27.1622,27.1622,27.1622,27.1622,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,984.6458,968.3085,1006.0251,1088.208,1049.2623,1045.0548,1065.2431,1044.0537,1013.5553,983.1297,950.3236,1027.6063,1023.603,1041.0041,1111.8567,1060.8274,1127.0988,1046.7377,1119.0058,1114.6065,1123.2533,1124.1367,1092.9866,1136.7568,1105.3024,1134.8733,1134.4446,1172.2005,1239.2185,1199.8395,1225.4027,1342.1868,1323.8271,1506.4952,1503.5812,1564.2882,1645.6567,1687.6008,1668.5288,1645.0559,1569.9478,1548.3219,1565.8926,1595.1662,1645.254,1665.2796,1613.1814,1559.4598,1556.8002,1511.5379,1469.537,1525.7315,1459.8693,1391.044,1397.9041,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,456.2717,454.3259,450.1936,468.8702,450.5553,479.9917,470.6173,476.5199,469.3063,489.3357,450.6351,500.9093,521.3842,542.5137,556.4063,537.7416,559.2661,585.7604,578.7449,595.9869,586.5049,579.8,537.1138,525.4186,536.9367,540.7212,548.9353,516.9055,522.6267,546.26,522.9779,510.6872,525.0454,537.7359,561.6395,534.3039,518.8212,489.3735,492.9128,495.2537,490.5628,489.6633,479.0136,488.8495,509.9294,513.3618,515.4236,445.6297,445.5912,426.1205,438.2126,448.9667,430.6144,424.1102,428.2023,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,807.4063,803.4318,829.1766,895.5276,823.6229,840.8917,834.9475,838.3107,824.2713,817.7961,846.4404,852.8689,872.9303,852.9381,833.6325,771.1075,885.348,918.8372,886.5438,901.2382,934.3111,946.1933,923.1518,933.3447,946.9261,908.5012,935.44,977.4535,1003.0151,1048.9945,980.7998,1055.7775,1171.6125,1283.6468,1375.021,1386.7867,1402.2843,1382.2436,1352.0265,1394.1132,1433.1642,1449.1431,1484.4584,1566.5758,1651.6262,1700.551,1646.644,1626.018,1604.6106,1559.1401,1609.1028,1600.4737,1526.0815,1503.084,1561.2069,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,436.5209,430.8478,432.6209,473.4642,452.291,449.1911,452.0784,449.1881,434.389,434.3907,434.6473,433.8355,435.7044,446.7389,437.4592,402.9884,465.4213,482.0079,463.7014,448.7398,447.1133,428.2207,406.9645,406.6685,411.7119,393.2208,386.4669,383.0149,377.64,386.2165,380.0914,392.9236,432.907,464.7698,502.1476,524.2266,531.9187,519.4539,513.5528,502.6121,513.7946,500.5441,494.211,515.6202,529.5147,551.5375,546.0392,539.1249,539.6571,507.5848,521.4154,529.5247,514.0565,479.1364,478.2606,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,1943.5795,1980.8531,2136.7936,2175.9548,1992.5024,2160.6926,2328.7465,2353.2572,2358.8626,2401.6337,2479.5894,2633.2545,2753.0466,2753.2512,2683.9999,2574.5704,2794.1244,2878.83,2891.2391,2789.2669,2771.5069,2809.33,2709.9065,2687.7937,2665.6912,2613.7482,2634.2637,2638.5413,2778.7328,2761.102,2868.5945,3012.6071,3246.182,3374.7574,3388.0255,3220.8262,3158.8193,3165.2011,3089.355,3002.2817,2948.6179,2927.3424,2886.1216,2841.4806,2890.1712,2839.0155,2736.3566,2594.3297,2580.7551,2386.528,2361.5186,2276.9008,2112.5024,2015.8617,1956.7744,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,1425.9435,1403.0262,1386.8092,1356.0076,1245.3457,1414.9871,1404.8012,1385.7178,1360.489,1329.6942,1307.984,1295.715,1294.8513,1331.3804,1328.9088,1316.1933,1376.5984,1383.6996,1352.5579,1321.5177,1320.3302,1278.9057,1254.5315,1236.4865,1216.9006,1219.6854,1203.3126,1145.0056,1146.9312,1125.3681,1126.1095,1167.3342,1214.6246,1243.8891,1233.0056,1133.369,1096.113,1051.2254,1015.8923,968.8966,959.1305,939.4404,929.0186,921.6923,929.1397,924.1035,902.7524,870.1095,847.5025,813.713,772.7562,772.8942,730.8902,694.2803,672.8492,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,2.942,2.979,3.0025,3.1288,3.0392,3.3254,3.2414,3.1866,3.0865,3.0652,3.0227,2.9975,3.2356,3.1432,3.0421,2.8117,3.0775,3.0847,3.1497,3.266,3.2832,3.3559,3.2845,3.147,3.0541,2.9221,2.9227,2.8884,3.1743,3.1724,3.2349,3.262,3.341,3.3025,3.2848,3.2641,3.2327,3.2012,3.1695,3.1383,3.1054,3.0724,3.0394,3.0074,2.9761,2.9417,2.908,2.874,2.8399,2.8034,2.7605,2.7162,2.6708,2.6261,2.5824,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,253280471,250394482,248718948,250514347,251867727,250351240,248576676,246400484,244308649,242224182,240083379,237999321,235905150,233875199,231988438,230106440,228250911,226524480,225016072,224417513,223360135,222413290,221399692,220400259,219435056,218486598,217579952,217104725,216672059,216002100,215114964,214329901,213395945,212032319,210169114,208212866,205733205,202990335,200194022,197344981,194525195,191755370,188979984,186272610,183746315,181309432,178774505,176315643,173726978,171119860,168594458,166121814,163601189,161049046,158428591,155918823,153462746,150777578,148087983,145371529,142668572,139973968,137187829,134400419,131617926,128810451
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,1241.9915,1228.3784,1220.7417,1307.7677,1222.5051,1210.7832,1244.832,1229.2057,1185.3557,1139.4668,1205.3973,1281.7934,1289.6264,1298.4744,1225.2432,1150.7617,1263.3007,1234.7021,1184.1494,1117.6814,1105.9903,1100.1781,1035.5676,1001.2366,1026.0365,993.6336,1006.1822,1000.1355,1024.9976,1103.2057,1140.2331,1303.8416,1461.7787,1619.8229,1690.015,1543.3858,1539.0768,1523.9592,1469.3009,1434.9446,1424.3197,1416.2629,1409.7696,1410.6409,1426.4808,1379.0363,1353.0686,1285.3166,1252.0452,1211.3423,1148.4454,1094.9249,1027.8568,967.546,964.1768,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,5.14090335677955,5.12273494733516,5.05570589189862,5.39013877576093,5.0718908381966,5.06146841130229,5.25258078297865,5.23354010943634,5.09254482303989,4.94184733439809,5.27685510918522,5.66418623848333,5.75096653814929,5.8400494288861,5.55900732896062,5.2662310971512,5.82820400839687,5.7371560641892,5.51850740971202,5.23536657316969,5.20431719119578,5.20226980845506,4.92047412617728,4.77907593510346,4.91955639128355,4.78716468107707,4.86430011137424,4.84874881680499,4.98539303172426,5.38839167274282,5.58963700989181,6.41974107742438,7.24441756787046,8.10069368973135,8.54687835447774,7.90318704454483,7.99184874182332,8.02771380061157,7.85527184008826,7.78642970638812,7.84385610285666,7.91747362434737,7.99918710437413,8.1172306570523,8.32143456205873,8.15487127519723,8.11516657211248,7.82621737635044,7.74236922600962,7.60503751444737,7.31989278909817,7.08891640785653,6.76338736835137,6.47498044297535,6.55938871393892,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,6.9992,7.0411,7.0979,9.1538,10.5643,9.7119,9.1137,9.2859,9.7889,8.5312,8.6732,8.8863,8.3097,7.8578,7.4918,7.4478,6.694,5.69,5.3138,4.6909,4.6234,4.4959,4.0565,3.9061,4.0776,4.4424,4.1854,4.5407,4.5197,4.8467,5.1346,5.9907,6.3895,6.762,7.193,7.561,8.7548,9.3422,8.984,8.7383,8.7079,8.8115,8.3164,8.2373,8.4436,8.1212,7.6847,7.5705,7.022,6.4747,6.232,6.0749,6.0749,6.0749,6.0749,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,228.0044,223.6812,229.1364,239.8698,236.6299,217.6061,216.3754,224.319,213.5562,204.9092,208.74,212.3405,220.1184,238.3391,221.9878,207.6102,232.5099,206.6409,199.8209,187.1943,181.7397,174.9508,169.6146,163.9176,174.2039,180.0417,176.0348,183.3592,189.2081,195.1733,213.4501,230.1693,249.5759,270.3872,292.8201,295.8375,294.9729,289.9294,279.4232,275.9269,267.5169,261.3056,255.8229,249.6437,246.5616,225.8153,221.7961,217.8144,210.6614,209.2381,191.168,183.0145,175.1143,164.7591,163.4586,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,65.1577,65.894,65.5921,76.8247,77.2413,81.1309,87.7387,85.7817,77.1375,84.5156,82.9618,137.8482,134.855,136.2039,138.1737,122.9283,128.9655,116.3484,121.0796,123.0421,115.9087,109.6265,104.2491,93.9872,97.3105,84.7688,83.6437,77.9081,75.8251,89.0755,74.2311,80.1366,82.8687,89.2113,98.1623,92.4313,91.7064,85.7982,84.4937,83.9243,80.7855,79.0246,75.3357,74.1622,73.9935,73.4914,72.0533,51.7511,48.5257,46.0588,46.5888,44.0431,41.717,39.4158,39.7384,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,154.9386,151.4549,157.96,187.3364,164.8963,161.3497,169.6337,164.9541,154.3752,154.5132,182.0089,199.461,210.1723,217.6502,199.0782,179.0244,201.722,216.5221,202.1583,197.546,217.9553,213.0524,192.982,186.4065,189.2206,187.2854,197.6632,193.9436,203.4015,222.5261,208.4407,268.9081,341.5697,372.1608,365.9615,310.2775,312.8617,303.8518,281.7951,290.2865,307.5623,321.726,341.1135,361.1,378.0331,363.3841,354.3629,336.4591,325.5576,316.7276,304.2934,292.0502,277.07,259.3379,258.0932,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,110.7132,108.819,105.1558,119.732,113.1586,102.0425,104.9364,104.749,102.1153,101.4935,100.4962,104.1123,98.5583,100.5777,94.5595,83.8433,94.7115,95.1753,89.6269,83.4918,82.1154,78.7652,70.6317,67.9556,66.3752,64.0493,62.5201,61.7806,58.5665,60.1379,63.4746,72.6417,87.2448,93.1674,106.92,103.6735,103.715,101.9212,100.8175,95.4381,93.8092,88.3509,88.1036,93.7642,93.9609,99.2865,99.0896,99.0062,98.4444,95.2643,96.9417,98.3547,92.9676,88.286,88.7458,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,453.7072,453.5362,451.9253,470.9545,436.383,446.8139,466.5143,458.6096,451.9959,419.2088,461.567,459.3465,465.1363,451.7309,422.4925,411.9825,448.6765,446.1938,437.3911,401.26,386.0749,406.9323,381.1228,377.7055,387.2447,372.4973,374.6993,370.4621,385.5974,426.5652,478.1155,530.6878,570.846,627.9936,667.016,597.9832,593.4643,600.5922,585.4321,558.9758,544.7475,535.6008,518.9122,502.6471,504.1396,489.5949,477.6896,452.3007,444.0435,423.5738,396.5959,369.4625,337.7943,317.2056,316.4221,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,222.076,217.5801,203.5221,203.5838,183.3582,191.774,190.2351,181.2572,176.1797,166.1973,160.8753,159.7199,152.3755,145.9788,141.3265,137.8002,149.8588,148.0009,128.6308,120.3385,117.4574,112.2356,112.8149,107.2375,107.5023,100.4538,107.342,108.0299,107.7876,104.7941,97.2954,115.2077,123.1821,160.0372,151.8361,135.5184,133.5015,132.4265,128.2599,121.5619,121.1006,121.3573,122.0813,121.0051,121.2698,119.2662,120.3182,120.3423,117.7205,113.9374,106.5599,101.862,97.057,92.4073,91.5863,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,0.3946,0.3721,0.3516,0.3126,0.2734,0.3538,0.2852,0.2494,0.2061,0.0978,0.0742,0.0783,0.1015,0.1361,0.1332,0.1245,0.1626,0.1308,0.1276,0.1178,0.116,0.1193,0.0962,0.1211,0.1014,0.0951,0.094,0.111,0.0917,0.0872,0.0917,0.0994,0.1013,0.1034,0.1053,0.1032,0.1007,0.0979,0.0954,0.0925,0.0899,0.087,0.0841,0.0814,0.0789,0.0767,0.0743,0.0722,0.0702,0.068,0.0658,0.0637,0.0617,0.0596,0.0578,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,462559433,459982788,458599775,460942269,463104389,462842288,461933206,459946883,458010325,455913002,453662073,451432428,449128604,446941101,444846366,442936599,441304973,439732746,438680283,438714358,438333196,438136036,437905932,437806951,438100368,438423541,438650260,438735255,438638046,438325526,437796116,437106291,436152186,434844449,433132067,430990546,428221424,424466137,420430601,416211558,411980043,407686015,403378262,399353523,395441598,391562181,387559928,383687824,379635878,375469327,371336064,367431547,363554198,359698417,355796328,352139347,348509849,344535295,340454289,336304737,332375189,327774760,322961499,318186127,313483586,308759361
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,3650.9588,3583.2191,3566.9294,3714.3639,3435.8918,3524.6161,3552.6792,3472.5465,3380.8331,3350.5606,3402.1488,3503.495,3585.4928,3623.0822,3455.3179,3278.1433,3535.4887,3533.2824,3479.0114,3353.914,3342.1193,3336.7918,3185.7323,3170.6487,3185.2759,3142.4426,3138.3377,3172.1442,3340.0638,3439.4867,3513.9592,3888.1559,4244.3439,4617.2652,4789.6172,4566.0189,4575.1384,4512.2126,4372.4288,4253.901,4192.8367,4138.4643,4089.175,4053.6204,4113.7045,3993.6741,3932.3283,3697.623,3600.4575,3458.2097,3276.8634,3130.5107,2947.4139,2798.3161,2784.543,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,8.09205078272868,7.968545716691,7.89342522267662,8.18396124059086,7.57594627546517,7.78796203330391,7.8853669963775,7.74132779696737,7.5726728181622,7.54369514350509,7.69953642014405,7.971160080974,8.19895293752689,8.32514377671604,7.97558371931453,7.59583440313559,8.2227418312904,8.23847588392941,8.11195326205836,7.82783800502625,7.8043728768885,7.79648589030723,7.44560251029039,7.40512443322188,7.43355366049313,7.33132419263545,7.32433538388611,7.40752439122445,7.80528093584746,8.04711468049125,8.23390687472074,9.13023372010283,9.99628450499816,10.9174830301174,11.3899534583812,10.9293803691481,11.0495476580034,11.0034148971805,10.7718359614902,10.5886198685987,10.5476250939953,10.5230422782718,10.503377117613,10.5158062894359,10.7780237789664,10.568315716731,10.5112819073202,9.98976709047212,9.83562492121573,9.55245395423222,9.14805017848528,8.83304764637683,8.40621851773854,8.06905199078022,8.11317733539178,..,..,..,..,..,..,..,..,..,..
